invoiceId,invoiceAmount,invoicePaidAmount,invoiceBalance,invoiceDiscountRate,invoiceDiscountAmount,invoiceProfit
41231,150,150,0,0,2,17.36
41232,90,90,0,0,2,9.8
41233,1142.85,1142.85,0,5,60.15,97.05
41234,40.7,40.7,0,0,0,5.75
41235,260,260,0,0,3,32.95
41236,400,400,0,0,0,140
41237,60,60,0,0,0,8.34
41238,20,20,0,0,1,2.64
41239,2858.7,0,2858.7,0,0,404.3
41240,100,100,0,0,0,14
41241,392.35,392.35,0,5,20.65,31.13
41242,260,260,0,0,19,18
41243,68,68,0,0,0,8.36
41244,260,260,0,0,9,28.1
41245,1400,1400,0,0,57.16,132.5
41246,620,620,0,0,25,64.25
41247,37.34,37.34,0,5,1.97,2.835
41248,100,100,0,0,0,10
41249,200,200,0,0,0,40.75
41250,259.92,259.92,0,0,0,33
41251,10,10,0,0,3.5,-2.3
41252,90,90,0,0,2,9.8
41253,520,520,0,5,28,47.9
41254,120,120,0,0,5,20
41255,150,150,0,0,5,15.3
41256,201.69,201.69,0,5,10.62,16.985
41257,310,310,0,0,14.5,24.48
41258,330,330,0,0,0.5,45.2
41259,110,110,0,5,7.46,10.037
41260,740,740,0,0,12.4,85.43
41261,1356.32,1356.32,0,5,71.39,118.195
41262,1399.25,1399.25,0,3.5,50.75,65.25
41263,600,600,0,0,11.8,64.6
41264,230,0,230,0,10,18.54
41265,80,80,0,0,1.6,8.9
41266,130,130,0,0,0,11.82
41267,120,120,0,0,1.2,14.6
41268,224.07,224.07,0,3,6.93,23.07
41269,120,120,0,0,5,11.3
41270,37,37,0,0,0,5.67
41271,140,140,0,0,4.18,15.16
41272,49,49,0,0,0,6.58
41273,1120,1120,0,0,25,46.04
41274,440,440,0,0,10,50
41275,985,985,0,0,15,85.13
41276,239.78,239.78,0,5,12.62,20.38
41277,81.4,81.4,0,0,0,11.5
41278,120,120,0,0,8,7.6
41279,390,390,0,0,9,60
41280,2511.14,2511.14,0,5,132.17,223.635
41281,247.86,247.86,0,5,13.05,20.255
41282,240,240,0,0,3.2,28.51
41283,110,110,0,0,1.9,12.2
41284,580,580,0,0,5,76.6
41285,200,200,0,0,0,31
41286,95,95,0,0,0,11.07
41287,50,50,0,0,2.36,4.57
41288,50,50,0,0,0,6.75
41289,444,0,444,0,0,51.11
41290,351.24,351.24,0,3,10.86,26.997
41291,200,0,200,0,0,21.42
41292,250,250,0,0,10,50
41293,30,30,0,0,0,5
41294,426.93,426.93,0,5,22.47,36.03
41295,440,440,0,0,7.75,50.65
41296,680,680,0,0,15,47
41297,350.17,350.17,0,3,10.83,36.73
41298,650,650,0,0,9.92,76.17
41299,1150,1150,0,0,44.25,111.77
41300,44,44,0,0,0,6.2
41301,800,800,0,0,30,39.42
41302,1350,1350,0,0,10,170
41303,141.84,141.84,-0.165,5,7.47,19.7
41304,110,110,0,0,0,14.5
41305,24,24,0,0,0,3.48
41306,200,200,0,0,0,30
41307,19.18,19.18,0,0,0,1.54
41308,337.08,337.08,0,3,10.43,39.475
41309,330,330,0,0,14,29.32
41310,200,200,0,0,0,20
41311,297.16,297.16,0,5,15.64,25.66
41312,20,20,0,0,0,2.8
41313,150,150,0,5,9,12
41314,500,500,0,0,10,56
41315,37,37,0,0,0,5
41316,250,0,250,0,5,26.3
41317,490.59,490.59,0,6.5,34.11,34.2945
41318,60,60,0,0,0.6,7.3
41319,230,230,0,0,0,30
41320,440,440,0,0,11.92,49.92
41321,530.67,530.67,0,5,27.93,44.28
41322,55,55,0,0,0,10.6
41323,70,70,0,0,4.4,11.05
41324,2096.89,2096.89,0,5,110.36,172.69
41325,90,90,0,0,5,14.59
41326,50,50,0,0,5,2
41327,400.8,400.8,0,0,13,44.85
41328,50,50,0,0,4,0.8
41329,1710,1710,0,5,90,144.75
41330,50,50,0,0,0.2,15.66
41331,280,280,0,0,0.17,36.35
41332,60,60,0,0,0,9
41333,650,650,0,0,15,77.68
41334,260,260,0,0,1,33.2
41335,285,285,0,5,15,25
41336,30,30,0,0,2.6,1.4
41337,240,240,0,0,3.3,31
41338,190,190,0,0,0,28
41339,110,110,0,0,1.48,13.04
41340,270,270,0,0,5,60
41341,476.08,476.08,0,5,25.06,39.6011
41342,80,80,0,0,0,8.57
41343,350,350,0,0,0,80
41344,575.7,575.7,0,5,30.3,48.7
41345,240,240,0,0,4.5,28.2
41346,1000.76,1000.76,0,4,41.7,93.5716
41347,796.67,796.67,0,5,41.93,72.43
41348,580,580,0,0,10,66.7
41349,284.82,284.82,0,6,18.18,21.42
41350,339.84,339.84,0,4,14.16,36.88
41351,170,170,0,0,4.8,18
41352,420,0,420,0,0,40
41353,60,60,0,0,0,7.8
41354,16,16,0,0,0,3.15
41355,1913.6,1913.6,0,3.5,69.41,190.765
41356,100,100,0,0,0,12.88
41357,95,95,0,0,0,12.4
41358,130,130,0,0,4,14
41359,200,200,0,0,0,55
41360,130,130,0,0,0,19.5
41361,1120,1120,0,0,51,100
41362,30,30,0,0,0,4
41363,330,330,0,0,0,64.6
41364,170,170,0,0,0,17.54
41365,500,500,0,5,30,38.9
41366,122.88,122.88,0,0,0,14.44
41367,1000,1000,0,0,0,80
41368,289.58,289.58,0,2.5,7.43,33.385
41369,227.05,227.05,0,5,11.95,19.25
41370,1450,1450,0,0,40,228
41371,160,160,0,0,6.9,15
41372,148.2,148.2,0,5,7.8,13.65
41373,1340,1340,0,0,70,119
41374,196.94,196.94,0,5,10.37,17.835
41375,200,200,0,0,4.6,21.8
41376,620,620,0,0,10,47.36
41377,390,390,0,0,8,34.8
41378,458.19,458.19,0,5,24.12,40.885
41379,80,80,0,0,3,8.8
41380,90,90,0,0,2,9.8
41381,1480,1480,0,0,40,112.34
41382,100,100,0,0,0,20
41383,310,310,0,0,10,38
41384,400,400,0,0,5,46
41385,143.07,0,143.07,5,7.53,12.27
41386,9,9,0,0,0,2.1
41387,440,440,0,0,10,52.1
41388,799.44,799.44,0,4,33.31,77.8
41389,65,65,0,0,0,10
41390,50,50,0,0,0,5.36
41391,2450,2450,0,0,90,207.7
41392,360,360,0,0,5,42.5
41393,1940,1940,0,0,36.3,179.5
41394,59,59,0,0,0,7.8
41395,360,0,360,0,12,37.5
41396,110,110,0,0,9,6.5
41397,630,630,0,0,20,65
41398,250,250,0,0,10,24
41399,170,170,0,0,0,15.45
41400,700,0,700,0,30,22.85
41401,350,350,0,0,4.36,43
41402,250,250,0,0,0,85
41403,119.37,119.37,0,0,0,22.14
41404,130,130,0,0,3.1,14.25
41405,10,10,0,0,0.96,-0.08
41406,865.24,865.24,0,3.5,31.3817,104.4983
41407,270,270,0,5,14.85,22.3475
41408,135,135,0,0,0,16.06
41409,130,130,0,0,0,14.44
41410,60,0,60,0,5,20
41411,200,200,0,0,4.65,22
41412,485.93,485.93,0,5,25.58,41.025
41413,40,40,0,0,0,5.2
41414,130,130,0,0,0,13.93
41415,110,110,0,0,2.32,12.4
41416,460,460,0,0,40,130
41417,110,110,0,0,0.32,14.1
41418,14,14,0,0,0,2.2
41419,120,120,0,0,0.18,14.36
41420,1660,1660,0,0,50,110
41421,270,270,0,5,15,23.5
41422,800,800,0,5,43.51,66.565
41423,338.81,338.81,0,5,17.83,29.508
41424,2400,2400,0,0,95.49,229.91
41425,200,200,0,0,9.08,19.54
41426,30,30,0,0,2.88,-0.24
41427,120,120,0,0,1.3,15.3
41428,260,260,0,0,9.65,27.55
41429,90,90,0,0,0,11.8
41430,1000,1000,0,0,60,85
41431,150,150,0,0,2.2,17.2
41432,180,180,0,0,0,23.82
41433,600,600,0,0,15,34.2
41434,552.9,552.9,0,5,29.1,49.5
41435,150,150,0,0,0.5,26.16
41436,180,180,0,0,0,23.5
41437,210,210,0,0,5,23.2
41438,96,96,0,0,0,12
41439,45,45,0,0,0,6.2
41440,263.96,263.96,0,5,13.89,22.8075
41441,600,600,0,0,26.22,46.74
41442,500,500,0,0,5.4,60.62
41443,40,40,0,0,4.4,1.6
41444,2,2,0,0,0,0.44
41445,120,120,0,0,0,18
41446,90,90,0,0,5.6,6.2
41447,100,100,0,0,0.5,12.83
41448,317.9,317.9,0,5,16.73,26.9185
41449,199.8,199.8,0,0,0,26.14
41450,20,20,0,0,0,4.2
41451,210,210,0,0,10.5,18.27
41452,20,20,0,0,0,4.4
41453,69.6,69.6,0,0,0,10.44
41454,200,200,0,0,3.28,23.12
41455,100,100,0,0,2.6,10.72
41456,160,160,0,0,3.5,31.12
41457,149.3,149.3,0,0,0,19.3
41458,375,375,0,0,15,41
41459,60,60,0,0,0,8.5
41460,573.48,573.48,0,5,30.18,42.457
41461,1064.05,1064.05,0,5,56,96.2975
41462,200,200,0,0,0.45,26.85
41463,300,300,0,0,0,41
41464,620,620,0,0,16,62.43
41465,1327.72,1327.72,0,5,69.88,114.6
41466,350,350,0,5,19,29.5
41467,163.78,163.78,0,5,8.62,13.78
41468,260,260,0,0,11,24.35
41469,280,280,0,0,7.2,32.4
41470,964.44,964.44,0,5,50.76,82.37
41471,100,100,0,0,0,10.71
41472,220,220,0,0,5.16,23.44
41473,47.6,47.6,0,0,0,6.12
41474,1390.1625,1390.1625,0,5,41.5875,136.0125
41475,735.7,735.7,0,5,38.72,56.769
41476,500,500,0,5,26.48,43.936
41477,270,270,0,0,0,37.8
41478,136.8,136.8,0,5,7.2,12.2
41479,100,0,100,0,0,10
41480,92.15,92.15,0,5,4.85,7.15
41481,1862.45,1862.45,0,3.5,67.55,89.45
41482,90,90,0,0,0,11.7
41483,40,40,0,0,1,4.4
41484,340,340,0,0,9,37.7
41485,353.31,353.31,0,5,18.6,28.555
41486,120,120,0,0,10.47,6.55
41487,385.11,385.11,0,5,20.27,33.711
41488,220,220,0,0,7.7,22.4
41489,503.5,503.5,0,5,26.5,42.63
41490,293.84,293.84,0,5,15.47,24.335
41491,80,80,0,0,0,10.4
41492,675.26,675.26,0,5,35.54,57.26
41493,252.89,252.89,0,5,13.31,21.39
41494,50,50,0,0,5.6,2
41495,100,100,0,0,0,10
41496,77.55,77.55,0,0,0,10.45
41497,230,230,0,0,0,30
41498,960.3,960.3,0,3,29.7,68.4
41499,150,150,0,0,0,19.6
41500,90,90,0,0,3,16.84
41501,240,240,0,0,6,26.7
41502,38,38,0,0,0,4.84
41503,40,40,0,0,5,1.2
41504,633.46,633.46,0,5,33.34,62.56
41505,130,130,0,0,4.2,12.41
41506,190,190,0,5,10,17.6
41507,212.9292,212.9292,0,5,11.2068,18.0092
41508,285,0,285,0,0,34.92
41509,10,10,0,0,0,1.5
41510,65,65,0,0,0,10
41511,35,35,0,0,0,4.37
41512,311.05,311.05,0,5,16.37,26.199
41513,70,70,0,0,0,7
41514,30,30,0,0,0.6,6.2
41515,19.5,19.5,0,0,0,2.5
41516,468.92,468.92,0,5,24.68,44.07
41517,359.1,0,359.1,5,18.9,33.18
41518,828.12,828.12,0,5,43.59,163.615
41519,260,260,0,0,0,33.43
41520,1260.1,1260.1,0,7,94.85,81.8535
41521,1105.8,1105.8,0,5,58.2,97.48
41522,2640,0,2640,0,60,210.6
41523,310,310,0,0,9.8,31.8
41524,185,185,0,0,5,20.25
41525,500,500,0,0,25,56.2
41526,50,50,0,0,0,16
41527,50,50,0,0,0,14.5
41528,200,200,0,0,10,12
41529,390,390,0,0,0,311.7
41530,30,30,0,0,0,3.9
41531,330,330,0,0,3,40.28
41532,162.45,162.45,0,5,8.55,13.77
41533,127.59,127.59,0,5,6.72,10.785
41534,40,40,0,0,1.8,3.6
41535,10,10,0,0,0,3.4
41536,400,400,0,0,20,34
41537,250,250,0,0,8.4,27.08
41538,180,180,0,0,9,15.66
41539,727.8,727.8,0,5,38.31,63.495
41540,10,10,0,0,0,3.05
41541,700,700,0,0,21,67.5
41542,420,420,0,0,5,51.82
41543,125,125,0,0,0,25
41544,252.94,0,252.94,0,0,33
41545,40,40,0,0,1.8,3.6
41546,670,670,0,2,14,72
41547,160,160,0,0,4.5,18.4
41548,100,100,0,0,0.4,13.89
41549,1820,1820,0,0,70,122
41550,50,50,0,0,5,3.34
41551,4258.11,4258.11,0,5,224.11,380.709
41552,99.85,99.85,0,0,0,13.49
41553,30,30,0,0,0,9.45
41554,500,0,500,0,7,54.33
41555,370,370,0,0,5,73.75
41556,930,930,0,0,20,143.75
41557,869.19,869.19,0,5,45.75,73.173
41558,18,18,0,0,0,2.34
41559,601.29,601.29,0,5,31.65,50.493
41560,698.4,698.4,0,3,21.6,70.2
41561,190,190,0,0,2.6,22.76
41562,300,300,0,0,0.12,40.09
41563,200,200,0,0,4.12,22.32
41564,391.88,391.88,0,3,12.12,40.88
41565,300,300,0,0,1.88,37.5
41566,28,28,0,0,0,3.6
41567,110,110,0,0,3,11.9
41568,60,60,0,0,0,21.12
41569,749.81,749.81,0,3.5,27.2,71.515
41570,415.7,415.7,0,0,0,54.5
41571,20,20,0,0,1.6,3.2
41572,220,220,0,0,5,24
41573,773.78,773.78,0,5,40.73,66.075
41574,780,780,0,3.5,35.01,49.99
41575,110,110,0,5,6.2,10
41576,65,65,0,0,1.64,6.55
41577,100,100,0,0,0,13
41578,1369.62,1369.62,0,5,72.09,115.625
41579,509.41,509.41,0,5,26.81,47.869
41580,129,129,0,0,0,16.4
41581,56,56,0,0,0,11.2
41582,190,190,0,0,4.28,21.07
41583,60,60,0,0,0,13.86
41584,200,200,0,0,0,29.1
41585,488.11,488.11,0,5,25.69,43.46
41586,45,45,0,0,0,10
41587,299.46,299.46,0,0,0,40.86
41588,121.6,121.6,0,5,6.4,9.2
41589,450.17,450.17,0,3.5,16.33,25.0725
41590,190,190,0,0,8,28
41591,466.45,466.45,0,5,24.55,39.5
41592,19.18,19.18,0,0,0,1.54
41593,130,130,0,0,6,11.8
41594,1091.25,1091.25,-8.75,3,33.75,91.25
41595,900,900,0,0,100,250
41596,460.75,460.75,0,5,24.25,41.25
41597,1030,1030,0,5,54.8,86.7
41598,70,70,0,0,1.6,11.14
41599,250,250,0,0,16,25.3
41600,85,85,0,0,2.25,14.1
41601,20,20,0,0,0,6.4
41602,420.42,420.42,0,5,29.23,36.1675
41603,140,140,0,0,3,16.8
41604,120,120,0,0,5,11.55
41605,280,280,0,0,8.86,29.46
41606,300.01,300.01,0,5,15.79,25.39
41607,61.75,61.75,0,5,3.25,5.75
41608,600,600,0,0,0,60
41609,150,150,0,0,1.52,18.18
41610,688.53,688.53,0,5,36.24,59.2915
41611,130,130,0,0,3.15,9.98
41612,70,70,0,0,0,9.1
41613,38,38,0,0,0,4.84
41614,1532.6,1532.6,0,3,47.4,124.02
41615,50,0,50,0,0,8
41616,320,320,0,0,5,37.39
41617,1010.8,1010.8,0,5,53.2,88.16
41618,210,210,0,0,1.2,27.92
41619,50,50,0,0,0,11.5
41620,110,110,0,0,8.5,13.67
41621,25.9,25.9,0,0,0,3.3
41622,5006.22,5006.22,0,5,263.49,432.115
41623,150,150,0,0,8.95,17.55
41624,200,200,0,0,3.6,23.4
41625,560.07,560.07,0,6.5,38.94,34.665
41626,190,190,0,0,3,22
41627,1979.42,1979.42,0,5,104.18,171.07
41628,35,35,0,0,0,4.66
41629,350.31,350.31,0,3,10.83,40.9658
41630,95,95,0,0,0,12.4
41631,1800,1800,0,3.5,70,118.8
41632,120,120,0,0,2.3,13.7
41633,100,100,0,0,5.5,8.22
41634,60,60,0,0,3,5.22
41635,200,200,0,5,11,17.96
41636,90,90,0,0,6,6
41637,100,100,0,0,0,13
41638,406.73,406.73,0,5,21.41,33.693
41639,20,20,0,0,0,2.8
41640,311.03,311.03,0,5,16.37,27.63
41641,160,160,0,0,5.3,16.3
41642,578.88,578.88,0,4,24.12,58.68
41643,130,130,0,0,0,19.5
41644,420,420,0,0,3,52.8
41645,180,180,0,0,5,19
41646,19.8,19.8,0,0,0,4.4
41647,50,50,0,0,0,4.55
41648,500,500,0,0,30,392.86
41649,85.5,85.5,0,5,4.5,7.3
41650,100,100,0,0,1.64,11.12
41651,370.74,370.74,0,5,19.51,34.8075
41652,150,150,0,0,0,15
41653,230,230,0,0,6.5,34.5
41654,1227.05,0,1227.05,3,37.95,122.29
41655,40.7,40.7,0,0,0,5.75
41656,30,30,0,0,1.5,2.61
41657,120,120,0,0,5,17.25
41658,218.5,218.5,0,5,11.5,21.9
41659,693.06,693.06,0,5,36.48,59.733
41660,300,300,0,0,4,35.48
41661,120,120,0,0,0,19.58
41662,8.61,8.61,0,0,0,1.11
41663,280,280,0,0,0,77
41664,27,27,0,0,0,2.4
41665,534.99,534.99,0,5,28.16,43.8025
41666,240,240,0,0,5,24.4
41667,600,600,0,0,20,73
41668,100,100,0,0,0.64,11.76
41669,450,450,0,0,15,110.5
41670,100,100,0,0,0,9.5
41671,180,180,0,0,3.9,19.2
41672,220,220,0,0,0,22.86
41673,145,145,0,0,2,17.7
41674,110,110,0,0,0.4,13.9
41675,250,250,0,0,2,32.72
41676,200,200,0,0,3.52,21.74
41677,533.5,533.5,0,3,16.5,55.7
41678,165,165,0,0,0,19.65
41679,479.75,479.75,0,5,25.25,40.75
41680,220,220,0,0,5.5,23.9
41681,190,190,0,0,5,23
41682,150,150,0,0,0,25
41683,680,680,0,0,20,180
41684,25,25,0,0,0,3.4
41685,1420,1420,0,3.5,55.01,80.995
41686,180,180,0,0,0,45
41687,190,190,0,0,0,25
41688,300,300,0,0,11.7,28.95
41689,440,440,0,0,0,66
41690,903.35,903.35,0,5,47.54,84.4555
41691,759.51,759.51,0,5,39.97,73.556
41692,350,350,0,5,23.8,28
41693,250,250,0,0,4.6,28.08
41694,355.02,355.02,0,3,10.98,31.98
41695,25,25,0,0,0,5
41696,20,20,0,0,0,6.4
41697,120,120,0,0,0,18
41698,48,48,0,0,0,6
41699,1050,1050,0,0,50,94
41700,250,250,0,0,10,21.34
41701,230,230,0,0,0,30
41702,103.08,103.08,0,5,5.43,9.275
41703,72.18,72.18,0,6.5,5.02,5.782
41704,580,580,0,3,19.05,61.5485
41705,540,540,0,0,9,71.69
41706,2250,2250,0,0,110,64.8
41707,550.72,550.72,0,5,28.99,49.44
41708,230,230,0,0,5,25.65
41709,350,220,130,0,14,31.6
41710,500,500,0,0,23,88
41711,400,400,0,0,20,64
41712,1079.4,1079.4,0,3,33.38,153.8966
41713,1500,1500,0,0,60,99.5
41714,14,0,14,0,0,2.2
41715,180.46,180.46,0,5,9.5,15.102
41716,420,420,0,0,5.6,50.8
41717,150,150,0,0,0,19.5
41718,20,20,0,0,0,2.6
41719,346.18,346.18,0,5,18.22,30.58
41720,79.5,79.5,0,0,0,11.07
41721,270.28,270.28,0,0,0,34.04
41722,826.44,826.44,0,3,25.56,86.64
41723,470.02,470.02,0,4,19.58,44.916
41724,49.5,49.5,0,0,0,8.2
41725,210,210,0,0,3,210
41726,180,180,0,0,6,18
41727,680,680,0,0,10,81
41728,69.93,69.93,0,0,0.87,8.73
41729,340,340,0,0,4.34,47.3
41730,50,50,0,0,0,8
41731,50,50,0,0,0,11
41732,210,210,0,0,0,22.93
41733,90,90,0,0,0,20.79
41734,280,280,0,0,0,36.8
41735,190,190,0,0,5,21.7
41736,270,270,0,0,3.7,33.2
41737,102.22,102.22,0,5,5.38,8.62
41738,418,418,0,5,22,70
41739,350,350,0,0,0,49
41740,230,230,0,0,2.1,28.7
41741,272.58,272.58,0,0,0,31.03
41742,10,10,0,0,0,2.54
41743,660,600,60,0,26.7,62.04
41744,495.5,495.5,0,7,37.3,32.204
41745,160,160,0,0,1.2,31.4
41746,180,180,0,0,1.84,24.38
41747,360,360,0,0,8.75,56.79
41748,80,80,0,0,0.44,8.68
41749,499.13,499.13,0,5,26.27,46.93
41750,249.23,249.23,0,5,13.12,21.0825
41751,770,770,0,0,20,89
41752,517.04,517.04,0,5,27.21,45.2375
41753,700,700,0,0,16,77
41754,380,380,0,0,6,46
41755,20,20,0,0,0,2.8
41756,3012.45,3012.45,0,5,158.55,262.33
41757,4263.03,0,4263.03,5,224.37,257.73
41758,300,300,0,0,4.92,37.04
41759,140,140,0,0,10,9.5
41760,210,210,0,0,0,22
41761,65,65,0,0,1,7.7
41762,25.5,25.5,0,0,0,3.48
41763,261.25,261.25,0,5,13.75,21.25
41764,225,225,0,10,25,7.5
41765,180,180,0,0,0,45
41766,100,100,0,0,0,40
41767,450.57,450.57,0,3,13.94,48.115
41768,25,25,0,0,0,3.26
41769,30,30,0,0,0.3,3.65
41770,570,570,0,0,20,35.5
41771,670,670,0,0,21.24,67.37
41772,50,50,0,0,2.44,3.59
41773,170,170,0,0,0,20.7
41774,101.65,101.65,0,5,5.35,8.65
41775,220,220,0,0,0,55
41776,250,250,0,0,5,26.3
41777,100,100,0,0,0,15
41778,44,44,0,0,0,6.05
41779,100,100,0,0,5,25
41780,1226.545,1226.545,0,5,64.555,100.545
41781,20,20,0,0,1,1.8
41782,3884.55,3884.55,0,5,204.45,217.15
41783,1400,1400,0,0,146.22,72.35
41784,102.6,102.6,0,5,5.4,9.5
41785,30,30,0,0,0,4
41786,210,210,0,0,7.46,17.62
41787,120,120,0,0,4,39.5
41788,7322.74,7322.74,0,5,385.41,608.9425
41789,91.6,91.6,0,0,0,12.31
41790,200,200,0,0,9,18.3
41791,30,30,0,0,0,8.72
41792,1493.88,1493.88,0,5,78.63,141.225
41793,926.95,926.95,0,5,48.79,76.153
41794,780,780,0,0,25,74.2
41795,240,240,0,0,0,34.9
41796,56.44,56.44,0,0,0,6.93
41797,350,350,0,0,6.8,40
41798,350,350,0,0,5.6,42.8
41799,60,60,0,0,0,21.12
41800,1835,1835,0,0,70,192.25
41801,461.18,461.18,0,5,24.27,35.0275
41802,60.3,60.3,0,0,0,7.5
41803,460,460,0,0,10,28.98
41804,270,270,0,0,0.3,36.06
41805,38,38,0,0,0,4.84
41806,400,400,0,0,4.7,58.35
41807,28,28,0,0,0.35,3.2
41808,110,110,0,0,0,10.55
41809,330,330,0,0,3.8,39.7
41810,130,130,0,0,0,19.5
41811,280,280,0,0,5,32.2
41812,340,340,0,0,4.92,42.24
41813,536.74,536.74,0,3,16.6,56.9898
41814,50,50,0,0,0,5
41815,500,500,0,0,20,48
41816,140,140,0,0,0,16
41817,100,100,0,0,3.5,10.76
41818,158.65,158.65,0,5,8.35,13.65
41819,255.55,255.55,0,5,13.45,21.55
41820,34.4,34.4,0,0,0,4.5
41821,111.63,111.63,0,5,5.88,9.525
41822,430,430,0,0,5.6,55.6
41823,140,140,0,0,2.5,16.75
41824,260,260,0,0,9,25.98
41825,2333.82,2333.82,0,5,122.83,203.23
41826,440,440,0,0,10,38.21
41827,3031.45,3031.45,0,5,159.55,133.81
41828,800,800,0,0,10,99.35
41829,280,280,0,0,0,32.8
41830,120,120,0,0,1,14.8
41831,2615.66,0,2615.66,5,112.14,241.66
41832,180,180,0,0,2.9,21
41833,394.25,394.25,0,5,20.75,33.25
41834,400,400,0,0,9.35,45.55
41835,1540,1540,0,0,40,74.9
41836,200,200,0,0,10,17
41837,244,244,-1,0,8,24.88
41838,2014,2014,0,5,106,168.4
41839,10518.75,0,10518.75,6.5,731.25,768.75
41840,100,100,0,0,4.88,12.16
41841,2150,2150,0,3.5,79.01,158.595
41842,20,20,0,0,0,4
41843,50,50,0,0,0,10
41844,196.04,196.04,0,7,14.76,12.744
41845,397.2,397.2,0,5,20.91,37.695
41846,600,600,0,0,15,34.2
41847,0,0,0,0,0,0
41848,210,210,0,0,10,18.7
41849,50,50,0,0,0,10
41850,200,0,200,0,10,20.6
41851,150,0,150,0,0,21.25
41852,140,140,0,0,0,16.92
41853,65,65,0,0,1.2,8.1
41854,80,80,0,0,1.2,10.44
41855,837.71,837.71,0,5,44.09,84.61
41856,50,50,0,0,2,5.2
41857,12,12,0,0,0.96,0.72
41858,180,180,0,0,5.4,19.08
41859,84.9,84.9,0,0,0,11.25
41860,410,410,0,0,13.32,42.9
41861,20,20,0,0,3.1,-0.2
41862,50,50,0,0,0,5
41863,471.87,471.87,0,5,24.84,39.915
41864,700,700,0,0,10.45,77.55
41865,50,50,0,0,0,6.75
41866,250,250,0,0,4.94,28.38
41867,360,360,0,0,12.3,36.7
41868,260,0,260,0,0,30.92
41869,50,50,0,0,0,4.55
41870,434.45,434.45,0,5,22.87,36.194
41871,246.34,246.34,0,5,12.97,20.835
41872,1700,1700,0,0,45,129.3
41873,210,210,0,0,3.93,22.82
41874,40,40,0,0,2.9,2.65
41875,330,330,0,0,9,35
41876,180,180,0,0,6,18
41877,1600,1600,0,0,83,131.15
41878,90,90,0,0,4.5,8.1
41879,36,36,0,0,0,4.68
41880,144.5,144.5,0,0,5,15.1
41881,50,50,0,0,0,6.15
41882,200,200,0,0,6.6,22.8
41883,70,70,0,5,5.51,4.095
41884,30,30,0,0,0,9.45
41885,100,100,0,0,0.1,13.69
41886,739.58,739.58,0,5,38.93,62.575
41887,720,720,0,0,21,45.56
41888,150,150,0,0,0,22.5
41889,220,220,0,0,0,30
41890,320,320,0,0,5,43.75
41891,60,60,0,5,4,4
41892,370,370,0,0,0,19.24
41893,43.66,43.66,0,5,2.3,3.702
41894,31.6,31.6,0,0,0,5.3
41895,2025.4,2025.4,0,5,106.6,187.1
41896,400,400,0,0,8,49.09
41897,740,740,0,0,20,33.2
41898,250,250,0,0,5,28
41899,1400,1400,0,0,20.7,153.7
41900,280,280,0,0,13.2,42.9
41901,1044.81,1044.81,0,5,54.99,88.41
41902,60,60,0,0,0,18
41903,49.44,49.44,0,0,0,6.24
41904,150,150,0,0,7.5,13.05
41905,90,90,0,0,0,11.8
41906,420,420,0,5,25.54,31.47
41907,110,110,0,0,0,14.36
41908,20,20,0,0,3.4,1.8
41909,100,100,0,0,10,4
41910,260,260,0,0,1.5,26.15
41911,60,60,0,0,0,13.86
41912,140,140,0,0,4.9,14
41913,100,100,0,0,10,4
41914,150,150,0,0,8,9.38
41915,733.9,733.9,0,3,22.7,75.502
41916,30,30,0,0,1.5,2.61
41917,183,183,0,0,0,24
41918,120,120,0,0,17,6.95
41919,150,150,0,0,1,21.91
41920,406.03,406.03,0,5,21.37,33.63
41921,129.9,129.9,0,0,0,17.1
41922,60,60,0,0,0,9.3
41923,90,90,0,0,0,12.4
41924,200,200,0,0,0,21.43
41925,400,400,0,0,15,45.3
41926,90,90,0,0,5,7
41927,916.17,916.17,0,5,48.22,67.4355
41928,762.66,762.66,0,5,40.14,51.46
41929,80,80,0,0,0,24.2
41930,279.11,279.11,0,5,14.69,24.71
41931,706.8,706.8,0,5,37.2,64.8
41932,290,290,0,0,8,30.87
41933,30,30,0,0,0,4
41934,200,200,0,0,6.81,20.38
41935,160,160,0,0,0,40
41936,30,30,0,0,2.88,-0.24
41937,197.13,197.13,0,5,10.38,15.625
41938,3780,3780,0,0,130,250.85
41939,140,140,0,0,0,19
41940,1700,1700,0,0,75,155
41941,514.1,514.1,0,3,15.9,50.81
41942,320,320,0,0,8.8,34.4
41943,180,180,0,0,5,19
41944,530.88,0,530.88,0,0,69.44
41945,285.86,285.86,0,5,15.05,30.855
41946,189.31,0,189.31,0,0,26.63
41947,140,140,0,0,5,14
41948,217.74,217.74,0,5,11.46,18.54
41949,190,190,0,0,0,26
41950,20,20,0,0,3,-0.16
41951,20,20,0,0,3,-0.16
41952,900,900,0,0,20,27.84
41953,90,90,0,0,5,6.07
41954,270,270,0,0,0,35.4
41955,140,140,0,0,2.2,17.7
41956,1572.25,1572.25,0,5,82.75,132.75
41957,190,190,0,0,0,17.25
41958,120,120,0,0,0,18
41959,100,100,0,0,0.2,12.9
41960,579.5,579.5,0,0,0,84.65
41961,100,100,0,0,5,8.7
41962,100,100,0,0,5,25
41963,200,200,0,0,2.55,27.72
41964,430,430,0,0,11.9,46.88
41965,230,230,0,0,5.7,24.2
41966,65,65,0,0,2.8,6.1
41967,50,50,0,0,0.4,6.32
41968,75,75,0,0,1.25,9
